Station information:
Name	Agent Number	Network Number	Latitude (dec.deg)	Longitude (dec.deg)	Height (m)	Posn_Precision	Observing Authority
Auckland, Mangere Ews	22719	C64972	-36.96177	174.77642	5	H	Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Surface Wind: Hourly
Station	Date(NZST)	Dir(DegT)	Speed(m/s)	Dir StdDev	Spd StdDev	Period(Hrs)	Freq
22719	2012	Aug	15	10	40	6.2	12.0	1.2	1	H
22719	2012	Aug	15	11	40	7.2	14.0	1.5	1	H
22719	2012	Aug	15	12	43	7.2	12.0	1.3	1	H
22719	2012	Aug	15	13	35	7.9	12.0	1.8	1	H
22719	2012	Aug	15	14	353	3.8	35.0	1.6	1	H
22719	2012	Aug	15	15	29	5.7	17.0	1.8	1	H
22719	2012	Aug	15	16	36	6.0	24.0	1.4	1	H
22719	2012	Aug	15	17	344	3.6	22.0	1.7	1	H
22719	2012	Aug	15	18	336	1.3	23.0	0.4	1	H
22719	2012	Aug	15	19	330	1.6	14.0	0.4	1	H
22719	2012	Aug	15	20	322	2.3	6.0	0.3	1	H
22719	2012	Aug	15	21	336	2.3	11.0	0.6	1	H
22719	2012	Aug	15	22	318	3.1	10.0	0.5	1	H
22719	2012	Aug	15	23	312	2.9	11.0	0.6	1	H
22719	2012	Aug	16	00	322	2.2	26.0	1.4	1	H
22719	2012	Aug	16	01	322	3.0	11.0	0.5	1	H
22719	2012	Aug	16	02	342	2.2	14.0	0.6	1	H
22719	2012	Aug	16	03	347	2.3	14.0	0.5	1	H
22719	2012	Aug	16	04	8	1.9	25.0	0.8	1	H
22719	2012	Aug	16	05	318	1.8	22.0	0.6	1	H
22719	2012	Aug	16	06	319	2.6	64.0	1.7	1	H
22719	2012	Aug	16	07	272	6.1	10.0	1.5	1	H
22719	2012	Aug	16	08	265	5.4	8.0	0.8	1	H
22719	2012	Aug	16	09	265	7.1	9.0	0.9	1	H
22719	2012	Aug	16	10	249	7.8	8.0	1.7	1	H
22719	2012	Aug	16	11	251	6.5	10.0	1.1	1	H
22719	2012	Aug	16	12	248	6.4	9.0	1.3	1	H
22719	2012	Aug	16	13	259	7.8	8.0	1.8	1	H
22719	2012	Aug	16	14	260	9.6	7.0	1.1	1	H
22719	2012	Aug	16	15	257	9.1	8.0	1.1	1	H
22719	2012	Aug	16	16	257	8.2	8.0	1.3	1	H
22719	2012	Aug	16	17	258	7.6	7.0	1.2	1	H
22719	2012	Aug	16	18	258	6.5	7.0	1.0	1	H
22719	2012	Aug	16	19	263	4.4	7.0	0.5	1	H
